"INFESTATION_AREA_KEY"	"CREATE_USER_NAME"	"CREATE_TS"	"MZONES_MANAGEMENT_ZONE_KEY"	"INFESTATION_AREA_ID"	"IS_CURRENT_IND"	"LATITUDE_NBR"	"LONGITUDE_NBR"	"INFARA_INFESTATION_AREA_KEY"	"CMC4_COORDINATE_METHOD_ID"	"OIC_OBJECT_OF_INTEREST_ID"	"DC4_DATUM_ID"	"VSC1_VERIFICATION_STATUS_ID"	"COLLECTOR_NAME"	"COLLECTION_DATE"	"VERIFIER_NAME"	"VERIFICATION_DATE"	"MODIFY_USER_NAME"	"MODIFY_TS"
334	"NRTS"	19-MAY-10	2754	"AM-01e-001"	"Y"	30.52359	-81.44183		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	"monzon_m"	14-JUL-14
335	"NRTS"	19-MAY-10	493	"FCV-21-001"	"Y"	30.817391	-85.24658		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
336	"NRTS"	19-MAY-10	3148	"CP-PG01-001"	"Y"	26.875	-82.027		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
337	"NRTS"	19-MAY-10	1161	"WS-48-002"	"Y"	28.7167	-81.4904		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
338	"NRTS"	19-MAY-10	5337	"WS-23-001"	"Y"	28.7165	-81.4847		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
339	"NRTS"	19-MAY-10	2754	"AM-01e-002"	"Y"	30.52353	-81.44131		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	"monzon_m"	14-JUL-14
340	"NRTS"	19-MAY-10	5330	"WS-16-003"	"Y"	28.7175	-81.4907		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
341	"NRTS"	19-MAY-10	3151	"CP-PG04A-001"	"Y"	26.876	-82.027		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
342	"NRTS"	19-MAY-10	597	"AM-02-001"	"Y"	30.523622	-81.442246		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	"monzon_m"	14-JUL-14
343	"NRTS"	19-MAY-10	5332	"WS-18-001"	"Y"	28.717	-81.4908		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
344	"NRTS"	19-MAY-10	3152	"CP-PG04B-001"	"Y"	26.8774	-82.028824		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
345	"NRTS"	19-MAY-10	1565	"LVK-05-001"	"Y"	24.878263	-80.69819		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
346	"NRTS"	19-MAY-10	3168	"CP-PG17A-001"	"Y"	26.877	-82.037		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
347	"NRTS"	19-MAY-10	494	"FCV-22-001"	"Y"	30.822384	-85.245845		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
348	"NRTS"	19-MAY-10	597	"AM-02-002"	"Y"	30.523438	-81.442171		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	"monzon_m"	19-JUN-14
349	"NRTS"	19-MAY-10	1566	"LVK-06-001"	"Y"	24.882639	-80.694926		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
350	"NRTS"	19-MAY-10	3945	"KP-47-001"	"N"	27.59664	-80.95081		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	"MULVEY_G"	11-DEC-17
351	"NRTS"	19-MAY-10	495	"FCV-23A-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	19-MAY-10	"NRTS"	19-MAY-10	""	
352	"duquesnel_j"	19-MAY-10	1564	"LVK-04-000"	"Y"	24.898055	-80.69878		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"duquesnel_j"	19-MAY-10	"duquesnel_j"	19-MAY-10	""	
138	"NRTS"	18-MAY-10	4748	"SP-19-001"	"Y"	27.295802	-80.264071		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
139	"NRTS"	18-MAY-10	1068	"SN-A02-001"	"Y"	27.869577	-80.452228		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
140	"NRTS"	18-MAY-10	1172	"WS-PP1-003"	"Y"	28.76487	-81.53607		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
141	"NRTS"	18-MAY-10	1478	"IR-09-001"	"Y"	27.934989	-80.496922		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
142	"NRTS"	18-MAY-10	1479	"IR-10-001"	"Y"	27.935564	-80.499068		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
143	"NRTS"	18-MAY-10	1172	"WS-PP1-004"	"Y"	28.76547	-81.53568		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
144	"NRTS"	21-MAY-10	867	"FG-06-007"	"Y"	30.409003	-81.430531		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	21-MAY-10	"NRTS"	21-MAY-10	""	
145	"NRTS"	21-MAY-10	866	"FG-05-007"	"Y"	30.412924	-81.432618		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	21-MAY-10	"NRTS"	21-MAY-10	""	
146	"NRTS"	21-MAY-10	864	"FG-03-001"	"Y"	30.436152	-81.438763		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	21-MAY-10	"NRTS"	21-MAY-10	""	
147	"NRTS"	21-MAY-10	865	"FG-04-016"	"Y"	30.420709	-81.426775		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	21-MAY-10	"NRTS"	21-MAY-10	""	
148	"NRTS"	21-MAY-10	865	"FG-04-017"	"Y"	30.420626	-81.427136		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	21-MAY-10	"NRTS"	21-MAY-10	""	
149	"NRTS"	21-MAY-10	865	"FG-04-018"	"Y"	30.420777	-81.426936		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	21-MAY-10	"NRTS"	21-MAY-10	""	
150	"NRTS"	22-MAY-10	1640	"SPB-2-001"	"Y"	26.904377	-82.348122		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	""	
151	"NRTS"	22-MAY-10	1641	"SPB-3-001"	"Y"	26.900242	-82.343496		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	""	
152	"NRTS"	22-MAY-10	1642	"SPB-4A-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	27-JUN-17
153	"NRTS"	22-MAY-10	1643	"SPB-4B-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	27-JUN-17
154	"NRTS"	22-MAY-10	1644	"SPB-5-001"	"Y"	26.906997	-82.344476		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	""	
155	"NRTS"	22-MAY-10	812	"DP-01-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
156	"NRTS"	22-MAY-10	812	"DP-01-002"	"N"	26.858917	-82.302029		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
157	"NRTS"	22-MAY-10	812	"DP-01-003"	"N"	26.857172	-82.301142		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
158	"NRTS"	22-MAY-10	812	"DP-01-004"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
159	"NRTS"	22-MAY-10	812	"DP-01-005"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
160	"NRTS"	22-MAY-10	813	"DP-02-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
161	"NRTS"	22-MAY-10	813	"DP-02-002"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
162	"NRTS"	22-MAY-10	813	"DP-02-003"	"N"	26.854994	-82.299977		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
163	"NRTS"	22-MAY-10	813	"DP-02-004"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
164	"NRTS"	22-MAY-10	813	"DP-02-005"	"N"	26.856324	-82.299824		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	08-JUL-19
165	"NRTS"	22-MAY-10	275	"DP-03-001"	"Y"	26.854849	-82.308954		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"rowe_r"	26-JUL-13
166	"NRTS"	22-MAY-10	276	"DP-04-001"	"Y"	26.854161	-82.30897		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	""	
167	"NRTS"	22-MAY-10	277	"DP-05-001"	"Y"	26.847651	-82.303541		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	""	
168	"NRTS"	22-MAY-10	277	"DP-05-002"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	"MULVEY_G"	24-JUL-20
169	"NRTS"	22-MAY-10	4614	"RR-3D-001"	"Y"	29.868745	-82.629616		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	22-MAY-10	"NRTS"	22-MAY-10	""	
170	"NRTS"	23-MAY-10	3920	"KP-15-001"	"N"	27.54771	-81.04812		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	23-MAY-10	"NRTS"	23-MAY-10	"MULVEY_G"	14-NOV-17
171	"NRTS"	23-MAY-10	3944	"KP-46-001"	"N"	27.5651	-80.9505		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	23-MAY-10	"NRTS"	23-MAY-10	"MULVEY_G"	11-DEC-17
172	"NRTS"	23-MAY-10	3944	"KP-46-002"	"N"	27.566	-80.954		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	23-MAY-10	"NRTS"	23-MAY-10	"MULVEY_G"	11-DEC-17
173	"NRTS"	23-MAY-10	4617	"RR-3Ge-008CP"	"Y"	29.87	-82.635879		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	23-MAY-10	"NRTS"	23-MAY-10	""	
174	"NRTS"	23-MAY-10	4617	"RR-3Ge-009CP"	"Y"	29.86728	-82.63377		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	23-MAY-10	"NRTS"	23-MAY-10	""	
175	"NRTS"	23-MAY-10	4600	"RR-2E-001MM"	"Y"	29.86676	-82.57884		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	23-MAY-10	"NRTS"	23-MAY-10	""	
176	"NRTS"	18-MAY-10	483	"FCV-10-001"	"Y"	30.807912	-85.22782		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
177	"NRTS"	18-MAY-10	484	"FCV-11-001"	"Y"	30.806343	-85.220917		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
178	"NRTS"	18-MAY-10	1471	"IR-02-001"	"N"	27.944915	-80.502717		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"walker_g"	29-MAR-13
179	"NRTS"	18-MAY-10	485	"FCV-12-001"	"Y"	30.815069	-85.230354		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
180	"NRTS"	18-MAY-10	1470	"IR-01-001"	"Y"	27.947024	-80.505022		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
181	"NRTS"	18-MAY-10	1472	"IR-03-001"	"Y"	27.944048	-80.500518		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
182	"NRTS"	18-MAY-10	486	"FCV-13-001"	"Y"	30.817729	-85.22838		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
183	"NRTS"	18-MAY-10	1475	"IR-06-001"	"Y"	27.942074	-80.509903		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
184	"NRTS"	18-MAY-10	487	"FCV-14-001"	"Y"	30.818695	-85.232832		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
185	"NRTS"	18-MAY-10	1267	"DWP-02-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"MULVEY_G"	26-MAY-17
186	"NRTS"	18-MAY-10	488	"FCV-15-001"	"Y"	30.82391	-85.240297		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
187	"NRTS"	18-MAY-10	1477	"IR-08-001"	"Y"	27.937955	-80.496369		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
188	"NRTS"	18-MAY-10	3962	"LAM-1A-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
189	"NRTS"	18-MAY-10	489	"FCV-16-001"	"Y"	30.813265	-85.235628		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
190	"NRTS"	18-MAY-10	490	"FCV-17-001"	"Y"	30.803041	-85.231985		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
191	"NRTS"	18-MAY-10	1174	"WS-PP3-001"	"Y"	28.766432	-81.533828		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
192	"NRTS"	18-MAY-10	1174	"WS-PP3-002"	"Y"	28.768116	-81.53385		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
193	"NRTS"	18-MAY-10	4748	"SP-19-003"	"N"	27.296	-80.267		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"JONES_NJ"	24-JUN-16
194	"NRTS"	18-MAY-10	1174	"WS-PP3-003"	"Y"	28.76518	-81.52991		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
195	"NRTS"	18-MAY-10	1174	"WS-PP3-004"	"Y"	28.76609	-81.53362		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
196	"NRTS"	18-MAY-10	1174	"WS-PP3-005"	"Y"	28.76613	-81.533		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
197	"NRTS"	18-MAY-10	1210	"SP-20A-001"	"Y"	27.288524	-80.258699		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
198	"NRTS"	18-MAY-10	1174	"WS-PP3-006"	"Y"	28.76787	-81.53351		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
199	"NRTS"	18-MAY-10	1174	"WS-PP3-007"	"Y"	28.76981	-81.53385		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
200	"NRTS"	18-MAY-10	1174	"WS-PP3-008"	"Y"	28.771615	-81.533868		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
201	"NRTS"	18-MAY-10	1175	"WS-PP4-001"	"Y"	28.76831	-81.52621		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
202	"NRTS"	18-MAY-10	1175	"WS-PP4-002"	"Y"	28.7669	-81.52762		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
203	"NRTS"	18-MAY-10	4750	"SP-21-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"JONES_NJ"	24-JUN-16
204	"NRTS"	18-MAY-10	1175	"WS-PP4-003"	"Y"	28.76665	-81.5267		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
205	"NRTS"	18-MAY-10	1176	"WS-PP5-001"	"Y"	28.761109	-81.528372		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
206	"NRTS"	18-MAY-10	4750	"SP-21-002"	"N"	27.268	-80.25		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"JONES_NJ"	24-JUN-16
207	"NRTS"	18-MAY-10	1176	"WS-PP5-002"	"Y"	28.7614	-81.52976		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
208	"NRTS"	18-MAY-10	1175	"WS-PP4-006"	"Y"	28.768323	-81.527607		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
209	"NRTS"	18-MAY-10	4750	"SP-21-003"	"N"	27.27	-80.252		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"JONES_NJ"	24-JUN-16
210	"NRTS"	18-MAY-10	1176	"WS-PP5-007"	"Y"	28.764556	-81.528283		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
211	"NRTS"	18-MAY-10	1172	"WS-PP1-008"	"Y"	28.770993	-81.534809		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
212	"NRTS"	18-MAY-10	1172	"WS-PP1-009"	"Y"	28.768355	-81.535622		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
213	"NRTS"	18-MAY-10	1174	"WS-PP3-009"	"Y"	28.46188	-81.32037		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
214	"NRTS"	18-MAY-10	1172	"WS-PP1-010"	"Y"	28.769554	-81.534128		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
215	"NRTS"	18-MAY-10	1598	"OLR-01-001"	"Y"	25.924456	-80.141148		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
216	"NRTS"	18-MAY-10	5354	"WS-42-001"	"Y"	28.724793	-81.47171		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
217	"NRTS"	18-MAY-10	1599	"OLR-02-001"	"Y"	25.921135	-80.144726		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
218	"NRTS"	18-MAY-10	1600	"OLR-03-001"	"Y"	25.92186	-80.130901		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
219	"NRTS"	18-MAY-10	3458	"FP-03A-001"	"Y"	27.474642	-80.295051		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
220	"NRTS"	18-MAY-10	5354	"WS-42-002"	"Y"	28.71421	-81.45731		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
221	"NRTS"	18-MAY-10	5354	"WS-42-003"	"Y"	28.71429	-81.45352		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
222	"NRTS"	18-MAY-10	5354	"WS-42-004"	"Y"	28.71457	-81.45017		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
223	"NRTS"	18-MAY-10	4544	"RKS-018-001"	"Y"	28.71459	-81.44293		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
224	"NRTS"	18-MAY-10	4544	"RKS-018-002"	"Y"	28.71486	-81.44279		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
225	"NRTS"	18-MAY-10	4544	"RKS-018-003"	"Y"	28.71468	-81.44231		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
226	"NRTS"	18-MAY-10	4544	"RKS-018-004"	"Y"	28.72045	-81.43743		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
227	"NRTS"	18-MAY-10	4539	"RKS-012-001"	"Y"	28.75515	-81.41706		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
228	"NRTS"	18-MAY-10	4539	"RKS-012-002"	"Y"	28.76148	-81.41546		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
229	"NRTS"	18-MAY-10	952	"LW-33-001"	"N"	28.82917	-81.41239		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"MULVEY_G"	11-AUG-17
230	"NRTS"	18-MAY-10	952	"LW-33-002"	"N"	28.829134	-81.41201		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"MULVEY_G"	11-AUG-17
231	"NRTS"	18-MAY-10	952	"LW-33-003"	"N"	28.82924	-81.41237		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"MULVEY_G"	11-AUG-17
232	"NRTS"	18-MAY-10	952	"LW-33-004"	"N"	28.82927	-81.41204		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"MULVEY_G"	11-AUG-17
233	"NRTS"	18-MAY-10	952	"LW-33-005"	"N"	28.8289	-81.41185		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	"MULVEY_G"	11-AUG-17
234	"NRTS"	18-MAY-10	1171	"WS-NL7-001"	"Y"	28.78519	-81.53478		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
235	"NRTS"	18-MAY-10	3459	"FP-03B-001"	"Y"	27.478659	-80.299971		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
236	"NRTS"	18-MAY-10	1171	"WS-NL7-002"	"Y"	28.78504	-81.53396		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
237	"NRTS"	18-MAY-10	1171	"WS-NL7-003"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
238	"NRTS"	18-MAY-10	1168	"WS-NL4-001"	"Y"	28.7839	-81.52553		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
239	"NRTS"	18-MAY-10	3234	"CT-01-001"	"Y"	28.316231	-82.03903		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
240	"NRTS"	18-MAY-10	3235	"CT-02-001"	"Y"	28.312213	-82.04596		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
241	"NRTS"	18-MAY-10	784	"CT-36-001"	"Y"	28.283297	-82.035035		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	18-MAY-10	"NRTS"	18-MAY-10	""	
